adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,"{'id': 52985, 'name': 'Wrong Turn Collection', 'poster_path': '/dtfQY5ZxvdHNG4HqNDy0ifwk1q6.jpg', 'backdrop_path': '/32IsLLCoj3mIkZbLfCKSXZVqd3k.jpg'}",4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,13186,tt0804555,en,Wrong Turn 2: Dead End,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!,16.34615,/ftmiyfrTrqTi5Qod62nGRP9BGPn.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Summit Entertainment', 'id': 491}, {'name': 'Constantin Film.', 'id': 9078}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",8/25/2007,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil Awaits.,Wrong Turn 2: Dead End,FALSE,5.5,275
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,43798,tt0034272,en,That Hamilton Woman,"Sir William Hamilton, a widower of mature years, is British ambassador to the Court of Naples. Emma who comes for a visit with her mother wouldn't cut the grade with London society but she gets along well with the Queen of Naples. Emma likes being Lady Hamilton and life goes smoothly until Lord Nelson pays a visit. Sir William decides at first to let his young wife have her fling and pretends not to know what is going on. But the real life lovers, whose first screen romance was in ""Fire Over England"" (1937) have an even more burning passion for each other in this film.",1.706833,/mWwIwq3WeCO8xmQfEyrSCkaVdJi.jpg,"[{'name': 'London Film Productions', 'id': 659}, {'name': 'Alexander Korda Films', 'id': 4167}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",4/3/1941,0,128,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The Year's Most Exciting Team of Screen Lovers !,That Hamilton Woman,FALSE,7.5,15
FALSE,,30000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",,1874,tt0438859,en,Goodbye Bafana,The true story of a white South African racist whose life was profoundly altered by the black prisoner he guarded for twenty years. The prisoner's name was Nelson Mandela.,10.480169,/bGWqSXOgzuVdMdbPz59nrARPWJe.jpg,"[{'name': 'Film Afrika', 'id': 773}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]",2/11/2007,0,140,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'xh', 'name': ''}]",Released,,Goodbye Bafana,FALSE,7,38
FALSE,,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,1989,tt0765120,en,My Blueberry Nights,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls whose yearnings are even greater than her own, their emotional turmoil ultimately helps her gain a greater understanding of her own problems...",11.119593,/xjR7Gbu6Xw7EwLgxupJtnRBoP5i.jpg,"[{'name': 'Block 2 Pictures', 'id': 539}, {'name': 'Jet Tone Production', 'id': 540}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Lou Yi Inc.', 'id': 839}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",5/16/2007,21786738,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How do you say goodbye to someone you can't imagine living without?,My Blueberry Nights,FALSE,6.1,197
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",,71848,tt0362538,en,Noise,"Joyce Chandler (Trish Goff), a young divorced woman and recovering alcoholic, moves into a Manhattan apartment that seems a bit too secluded to be true. It is: Upstairs lives Charlotte Bancroft (Ally Sheedy), a woman with a wall of obliviousness who can turn even an 'apology' into a guilt trip, Charlotte persists in making Joyce's nighttime hours a living hell. As the torture continues, Joyce starts to lose her grip on her job, her health and her sanity. It's a heck of a price to pay for having your own place.",0.039073,/3G2Nm4hT1Igvn6NXfNZGCHmPRte.jpg,[],[],1/31/2004,0,84,[],Released,What would you do for a good night's sleep?,Noise,FALSE,8,1
FALSE,,5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,11600,tt0937237,en,Redacted,Redacted is a film written and directed by Brian De Palma that is a fictional drama loosely based on the Mahmudiyah killings in Iraq.,3.494388,/59SCyrGk5KtTtqZg16QmHx7BInt.jpg,"[{'name': 'HDNet Films', 'id': 3097}, {'name': 'The Film Farm', 'id': 22884}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2007,782102,90,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Redacted,FALSE,6.2,37
FALSE,,20000000,"[{'id': 18, 'name': 'Drama'}]",http://www.kiterunnermovie.com/,7979,tt0419887,en,The Kite Runner,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",5.970067,/dom2esWWW8C9jS2v7dOhW48LwHh.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'MacDonald/Parkes Productions', 'id': 384}, {'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'Neal Street Productions', 'id': 1522}, {'name': 'China Film Co-Production Corporation', 'id': 2269}, {'name': 'Wonderland Films', 'id': 2299}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Ebeling Group', 'id': 11392}, {'name': 'Beijing Happy Pictures Cultural Communications Co.', 'id': 11553}, {'name': 'Kite Runner Holdings', 'id': 29031}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/14/2007,73276047,128,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'ps', 'name': 'پښتو'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Released,There is a way to be good again.,The Kite Runner,FALSE,7.3,405
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,12171,tt0810823,en,The Deaths of Ian Stone,"Deaths tells the story of an all-American guy who is murdered each day by horrifying pursuers, only to wake up in slightly different lives to experience the terror of being murdered again.",6.86365,/vAxpHHougKWVM48RbsjfV8aHNMp.jpg,"[{'name': 'Stan Winston Productions', 'id': 3121}, {'name': 'Odyssey Entertainment', 'id': 3539}, {'name': 'Isle of Man Film Commission', 'id': 8719}, {'name': 'SWFX', 'id': 18361}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",12/5/2007,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Live everyday like it's your last.,The Deaths of Ian Stone,FALSE,5.2,82
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",,71066,tt0013556,en,Robin Hood,"Amid big-budget medieval pageantry, King Richard goes on the Crusades leaving his brother Prince John as regent, who promptly emerges as a cruel, grasping, treacherous tyrant. Apprised of England's peril by message from his lady-love Marian, the dashing Earl of Huntingdon endangers his life and honor by returning to oppose John, but finds himself and his friends outlawed, and Marian apparently dead. Enter Robin Hood, acrobatic champion of the oppressed, laboring to set things right through swash buckling feats and cliffhanging perils!",0.611926,/mDPiock7Z26gJ33kfyPiHn8wxbE.jpg,"[{'name': 'Douglas Fairbanks Pictures', 'id': 13399}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/18/1922,0,120,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Robin Hood,FALSE,5.9,8
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,13299,tt0456121,ja,Densha Otoko,"Densha Otoko (translated as Train Man) is a Japanese movie based on the purportedly true story of a 23-year-old otaku (Japanese geek) who intervened when a drunk man was harassing a woman on a train. The otaku ultimately started dating with her and chronicled his event and his dates with the woman (who became known as ""Hermès"") on the Japanese mega-BBS 2channel.",0.703244,/aE9SL6HWpJakZSInlRgbj3pFV8.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",6/4/2005,0,105,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,A True Love Story,Train Man,FALSE,6.5,10
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,53896,tt0101595,en,Close My Eyes,"After some years of tension, Richard begins a sexual relationship with his sister Natalie. Now married, the relationship proves dangerously obsessional.",1.404434,/r6llY1uyhQOXLh8lFuohoed315.jpg,"[{'name': 'Film 4', 'id': 2335}, {'name': 'Film Four International', 'id': 9210}, {'name': 'Beambright', 'id': 36003}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",11/22/1991,135893,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There are some relationships so taboo they're irresistible.,Close My Eyes,FALSE,6.3,15
FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,14148,tt0473356,en,The Flock,"This film is about a hyper-vigilant employee of the department of public safety who, while training his young female replacement, has to track down a missing girl who he is convinced is connected to a paroled sex offender he is investigating.",11.635191,/yFWcwDAXBaDMaOnguqV8sDjOObb.jpg,"[{'name': 'Double Nickel Entertainment', 'id': 10138}, {'name': 'Templar Films', 'id': 34997}, {'name': 'Bauer Martinez Studios', 'id': 34999}, {'name': 'Gibraltar Films', 'id': 54840}, {'name': 'Lucky 50 Productions', 'id': 67319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/4/2007,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Flock,FALSE,5.7,63
FALSE,,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}]",http://www.sweeneytoddmovie.com/,13885,tt0408236,en,Sweeney Todd: The Demon Barber of Fleet Street,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",10.038401,/v2pOGxz1wi3plr9aT0zScH6Em4X.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'DreamWorks Pictures', 'id': 7293}, {'name': 'Tim Burton Productions', 'id': 8601}, {'name': 'Zanuck Company, The', 'id': 20004}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",12/20/2007,152000000,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Never Forget. Never Forgive.,Sweeney Todd: The Demon Barber of Fleet Street,FALSE,7,1745
FALSE,,25000000,"[{'id': 18, 'name': 'Drama'}]",,7345,tt0469494,en,There Will Be Blood,"When ruthless oil prospector, Daniel Plainview learns of oil-rich land in California that can be bought cheaply, he moves his operation there and begins manipulating and exploiting the local landowners into selling him their property. Using his young adopted son to project the image of a caring family man, Plainview gains the cooperation of almost all the locals with lofty promises to build schools and cultivate the land to make their community flourish. Over time, Plainview's gradual accumulation of wealth and power causes his true self to surface, and he begins to slowly alienate himself from everyone in his life.",8.200627,/gULACAZnPnyauix3mgMKG63UkXt.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Ghoulardi Film Company', 'id': 178}, {'name': 'Paramount Vantage', 'id': 838}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/28/2007,77208711,158,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There Will Be Greed. There Will Be Vengeance.,There Will Be Blood,FALSE,7.9,1581
FALSE,"{'id': 91697, 'name': 'Battlestar Galactica (Reboot) Collection', 'poster_path': '/yB7QLUglaZSCFtC30emJEqfGuWi.jpg', 'backdrop_path': '/1ynqKxPc4sgDdweAItGt4QLDWkS.jpg'}",0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,69315,tt0991178,en,Battlestar Galactica: Razor,A two-hour Battlestar Galactica special that tells the story of the Battlestar Pegasus several months prior to it finding the Galactica.,4.944294,/zsC0MxtjluB4ySwBKaw3C5NMsLi.jpg,"[{'name': 'David Eick Productions', 'id': 3585}, {'name': 'R&D TV', 'id': 7534}, {'name': 'Universal Network Television', 'id': 11281}, {'name': 'USA Cable Entertainment', 'id': 11282}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/18/2007,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fear gets you killed. Anger keeps you alive.,Battlestar Galactica: Razor,FALSE,7.2,126
FALSE,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,107282,tt0069226,en,Savages,"A tribe of primitive ""mudpeople"" encounter a croquet ball, rolling through their forest. Following it, they find themselves on a vast, deserted Long Island estate. Entering, they begin to become civilized and assume the stereotypical roles and dress of people at a weekend party. There follows an allegory of upper-class behavior. At last, they begin to devolve toward their original status, and after a battle at croquet, they disappear into the woods.",0.417636,/ijp9SSI0lQwU3nVLEiSjUEg0Tc3.jpg,"[{'name': 'Merchant Ivory Productions', 'id': 2370}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/27/1972,0,106,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Savages,FALSE,0,0
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,69557,tt0058500,en,The Pumpkin Eater,"The study of a marriage. Jo has five children and husband number two when she meets writer Jake Armitage. She leaves this husband to marry Jake, and his career takes off. A few years and at least one child later, Jo is deeply depressed, breaking down in the middle of Harrods. After psychiatric care and the prospect of a new house in the country, she gets better; then, she is pregnant again, and this time Jake objects. Jo consents to an abortion and sterilization in the belief it will make her marriage happy again, but afterwards she learns ugly truths about Jake.",0.442331,/gGHW7DnwnZh9btvSOyY8s8pFezK.jpg,"[{'name': 'Romulus Films', 'id': 3632}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",6/1/1964,0,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Much Married Woman Who Drifts From Husband to Husband!,The Pumpkin Eater,FALSE,6,6
FALSE,"{'id': 122922, 'name': 'In the Name of the King Collection', 'poster_path': '/kxqvnKbKX2MW2xfeGAGvlFSECSj.jpg', 'backdrop_path': '/rJaHFKkYvtnjjJ58L9W5KgYxA6w.jpg'}",60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",http://www.inthenameoftheking.com/,2312,tt0460780,en,In the Name of the King: A Dungeon Siege Tale,"A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son -- two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.",6.502566,/bV18YaqIQh0aeOWnfkOvD0iqfUJ.jpg,"[{'name': 'Boll Kino Beteiligungs GmbH & Co. KG', 'id': 1062}, {'name': 'Brightlight Pictures', 'id': 1063}, {'name': 'Herold Productions', 'id': 1064}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",11/29/2007,0,127,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Rise and fight,In the Name of the King: A Dungeon Siege Tale,FALSE,4.1,227
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,30535,tt0456041,en,Anche libero va bene,A young father and his two children struggle to find harmony after his wife leaves them for another man.,0.868057,/uD1cXYlUCNaSSWB52PzkSmzA8SG.jpg,"[{'name': 'Rai Cinema', 'id': 2683}, {'name': 'Palomar', 'id': 7699}, {'name': 'Dodici Dicembre', 'id': 33729}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",5/5/2006,0,108,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Along the Ridge,FALSE,7.3,10
FALSE,,15000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,24624,tt0345461,en,The Detonator,"Sonni Griffith, a top US Secret Agent must protect a witness as he crosses Europe.",2.306707,/6EzOj6efGCbpRKtO9xCgmBywcw4.jpg,"[{'name': 'Castel Film Romania', 'id': 1370}, {'name': 'Andrew Stevens Entertainment', 'id': 2100}, {'name': 'Donald Kushner Entertainment', 'id': 7793}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'RO', 'name': 'Romania'}]",4/25/2006,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Detonator,FALSE,4.2,30
FALSE,,25000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,13252,tt0896798,en,Cleaner,"Single father and former cop Tom Cutler has an unusual occupation: he cleans up death scenes. But when he's called in to sterilize a wealthy suburban residence after a brutal shooting, Cutler is shocked to learn he may have unknowingly erased crucial evidence, entangling himself in a dirty criminal cover-up.",8.351152,/lsPa3jwfBc14qE62duN8eaTO9Rx.jpg,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Millennium Films', 'id': 10254}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/11/2007,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Cleaner,FALSE,5.9,201
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",,18290,tt0848542,en,Arranged,ARRANGED centers on the friendship between an Orthodox Jewish woman and a Muslim woman who meet as first-year teachers at a public school in Brooklyn. Over the course of the year they learn they share much in common - not least of which is that they are both going through the process of arranged marriages.,1.062884,/vfpDtJIwlpgfsrirYtwN30abf9Y.jpg,[],[],3/10/2007,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Arranged,FALSE,6,13
